Opportunity ID #;OG;Industry Segment;ToW;Closed Quarter;IC  -  Net Revenue;MC  -  Net Revenue;SC  -  Net Revenue;SI  -  Net Revenue;TC  -  Net Revenue;AO  -  Net Revenue;BPO  -  Net Revenue;IO  -  Net Revenue;Responsible Business Entity;Contract Extension Flag;Software Delivery;Client Location
10466605;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;XL;S;S;S;S;Technology;N;N;France
10466633;Health & Public Service;H&PS Citizen Service;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;France
10466660;Financial Services;FS Capital Markets;C;FY16Q1;S;S;S;S;S;S;S;S;Digital;Y;N;Luxembourg
10466759;Products;PD Retail;C;FY16Q1;S;L;L;S;S;S;S;S;OG;N;N;France
10466930;Resources;RS Util;O;FY16Q1;S;S;S;S;S;M;S;S;Technology;Y;N;Netherlands
10466933;Resources;RS Util;O;FY16Q2;S;S;S;S;S;M;S;S;Technology;Y;N;Netherlands
10466936;Resources;RS Util;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10466991;Products;PD Retail;CO;FY16Q3;M;S;S;S;S;S;S;M;Operations;Y;;Netherlands
10467000;Products;PD Auto;C;FY16Q1;S;S;S;M;S;S;S;S;Technology;Y;Y;France
10467029;Health & Public Service;H&PS Defns/PubSafety;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;Y;N;Netherlands
10467032;Financial Services;FS Banking;C;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;N;France
10467088;Products;PD Auto;C;FY16Q1;S;S;M;S;S;S;S;S;Strategy;N;N;France
10467282;Health & Public Service;H&PS Defns/PubSafety;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;Y;N;Netherlands
10467449;Communications, Media & Technology;CMT C&M;C;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;N;France
10467650;Products;PD Con Goods & Srvcs;C;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;N;France
10467750;Resources;RS Util;C;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;N;Belgium
10467756;Resources;RS Util;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;Belgium
10467761;Resources;RS Util;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;Belgium
10467762;Resources;RS Util;O;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;N;Belgium
10467766;Resources;RS Util;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;Belgium
10467770;Resources;RS Util;C;FY16Q2;S;S;S;M;S;S;S;S;Technology;N;N;Belgium
10467772;Resources;RS Util;O;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;N;Belgium
10467781;Products;PD Retail;C;FY16Q1;S;S;M;S;S;S;S;S;Strategy;N;N;France
10467782;Resources;RS Util;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
10467783;Resources;RS Util;O;FY16Q2;S;S;S;S;S;M;S;S;Digital;N;;Netherlands
10467843;Resources;RS Nat Res;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;N;N;Belgium
10467870;Resources;RS Util;C;FY16Q1;S;S;S;M;S;S;S;S;Technology;N;N;Belgium
10467872;Resources;RS Util;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;Belgium
10467875;Resources;RS Util;O;FY16Q1;S;S;S;S;S;S;L;S;Operations;N;N;France
10467877;Resources;RS Util;C;FY16Q2;S;M;S;S;S;S;S;S;OG;N;N;Belgium
10467878;Resources;RS Util;C;FY16Q3;S;M;S;S;S;S;S;S;OG;Y;N;Belgium
10467881;Products;PD Ind Equip;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
10467909;Resources;RS Chem;C;FY16Q4;S;S;S;M;S;S;S;S;Technology;N;N;Netherlands
10467943;Resources;RS Util;C;FY16Q1;S;S;S;S;S;S;S;S;Digital;N;Y;France
10468014;Products;PD Ind Equip;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;N;Y;France
10468203;Products;PD Ind Equip;C;FY16Q3;S;S;S;M;S;S;S;S;Technology;Y;N;France
10468217;Health & Public Service;H&PS Defns/PubSafety;C;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;N;Belgium
10468219;Resources;RS Util;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;Belgium
10468220;Resources;RS Util;O;FY16Q1;S;S;S;S;S;M;S;S;Technology;N;N;Belgium
10468222;Resources;RS Util;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;Belgium
10468225;Resources;RS Util;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;Belgium
10468243;Financial Services;FS Banking;C;FY16Q4;S;S;S;S;S;S;S;S;Technology;N;N;Luxembourg
10468250;Communications, Media & Technology;CMT E&HT;C;FY16Q3;S;L;S;S;S;S;S;S;OG;N;N;Netherlands
10468276;Financial Services;FS Banking;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;Y;N;Luxembourg
10468277;Products;PD Travel;C;FY16Q1;S;S;S;S;M;S;S;S;OG;Y;N;Netherlands
10468288;Resources;RS Util;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;France
10468289;Resources;RS Util;C;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;N;France
10468304;Financial Services;FS Insurance;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
10468308;Products;PD Auto;C;FY16Q2;S;S;S;M;S;S;S;S;Technology;Y;N;France
10468314;Resources;RS Energy;C;FY16Q4;S;S;S;L;S;S;S;S;Technology;N;N;Netherlands
10468319;Resources;RS Util;O;FY16Q1;S;S;S;S;S;S;M;S;Operations;N;N;France
10468370;Health & Public Service;H&PS Defns/PubSafety;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10468392;Health & Public Service;H&PS Defns/PubSafety;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10468398;Products;PD Ind Equip;CO;FY16Q2;S;L;S;S;S;S;L;S;OG;N;N;France
10468447;Financial Services;FS Banking;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;N;N;France
10468465;Financial Services;FS Insurance;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;France
10468482;Financial Services;FS Insurance;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;France
10468548;Health & Public Service;H&PS Citizen Service;C;FY16Q2;S;M;S;S;S;S;S;S;OG;Y;N;France
10468634;Resources;RS Chem;C;FY16Q3;S;S;L;S;S;S;S;S;Strategy;N;Y;Netherlands
10468653;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;Y;Y;France
10468711;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
10468718;Products;PD Retail;C;FY16Q2;S;S;S;S;M;S;S;S;OG;Y;N;France
10468719;Products;PD Retail;C;FY16Q3;S;S;S;S;S;S;S;S;OG;Y;N;France
10468730;Communications, Media & Technology;CMT C&M;C;FY16Q2;S;S;M;S;S;S;S;S;Strategy;N;N;Netherlands
10468766;Communications, Media & Technology;CMT E&HT;C;FY16Q3;S;S;S;S;S;S;S;S;Strategy;N;N;Netherlands
10468782;Products;PD Transp Svc;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;France
10468989;Financial Services;FS Insurance;C;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;France
10468993;Products;PD Con Goods & Srvcs;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;Netherlands
10469009;Communications, Media & Technology;CMT E&HT;O;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;France
10469010;Communications, Media & Technology;CMT E&HT;C;FY16Q3;S;S;S;L;S;S;S;S;Technology;N;Y;France
10469148;Financial Services;FS Insurance;C;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;France
10469163;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;Y;N;France
10469179;Resources;RS Util;C;FY16Q1;S;M;S;S;S;S;S;S;OG;N;N;France
10469237;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;Y;France
10469255;Communications, Media & Technology;CMT E&HT;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10469293;Products;PD Retail;C;FY16Q1;S;S;S;S;S;S;S;S;Digital;N;N;France
10469345;Financial Services;FS Banking;C;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;N;France
10469354;Financial Services;FS Banking;O;FY16Q1;S;S;S;S;S;M;S;S;Technology;Y;N;France
10469369;Financial Services;FS Banking;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;Y;N;France
10469410;Communications, Media & Technology;CMT E&HT;O;FY16Q3;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10469575;Products;PD Retail;C;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;France
10469590;Communications, Media & Technology;CMT E&HT;O;FY16Q1;S;S;S;S;S;S;S;S;Operations;Y;N;France
10469593;Financial Services;FS Banking;C;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;N;Netherlands
10469616;Resources;RS Energy;C;FY16Q1;S;S;S;M;S;S;S;S;OG;Y;N;Netherlands
10469638;Communications, Media & Technology;CMT E&HT;CO;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;N;France
10469645;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;M;S;S;S;S;S;S;OG;Y;N;France
10469656;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;France
10469664;Products;PD Con Goods & Srvcs;CO;FY16Q2;S;S;S;S;M;S;L;S;OG;N;N;France
10469667;Products;PD Con Goods & Srvcs;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10469691;Products;PD Con Goods & Srvcs;O;FY16Q2;S;S;S;S;S;S;M;S;Operations;Y;N;France
10469695;Resources;RS Energy;C;FY16Q1;S;S;M;S;S;S;S;S;Strategy;N;N;Netherlands
10469708;Communications, Media & Technology;CMT E&HT;O;FY16Q1;S;S;S;S;S;S;S;S;Operations;Y;N;France
10469722;Financial Services;FS Capital Markets;O;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10469974;Products;PD Ind Equip;C;FY16Q4;S;S;S;L;S;S;S;S;Technology;N;N;France
10470092;Financial Services;FS Banking;C;FY16Q1;S;S;M;S;S;S;S;S;Strategy;N;N;Netherlands
10470095;Health & Public Service;H&PS Defns/PubSafety;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;Y;N;France
10470120;Resources;RS Nat Res;C;FY16Q1;S;S;S;L;S;S;S;S;Technology;N;N;Luxembourg
10470136;Resources;RS Util;O;FY16Q1;S;S;S;S;S;M;S;S;Technology;N;N;France
10470150;Products;PD Ind Equip;C;FY16Q1;S;S;S;L;M;S;S;S;Digital;N;Y;France
10470177;Financial Services;FS Banking;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;France
10470240;Financial Services;FS Insurance;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;N;N;France
10470270;Communications, Media & Technology;CMT C&M;C;FY16Q2;S;S;S;L;S;S;S;S;Technology;N;Y;France
10470317;Communications, Media & Technology;CMT C&M;C;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;N;France
10470327;Communications, Media & Technology;CMT C&M;C;FY16Q1;S;S;S;S;M;S;S;S;OG;Y;N;France
10470404;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;N;Netherlands
10470486;Communications, Media & Technology;CMT C&M;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;N;N;Belgium
10470497;Communications, Media & Technology;CMT C&M;C;FY16Q2;S;S;S;S;S;S;S;S;Strategy;N;N;Belgium
10470506;Financial Services;FS Banking;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10470534;Products;PD Life Sciences;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;Belgium
10470542;Financial Services;FS Insurance;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;Belgium
10470559;Communications, Media & Technology;CMT C&M;C;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;Luxembourg
10470595;Products;PD Transp Svc;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;Y;N;France
10470858;Resources;RS Util;C;FY16Q1;S;S;S;M;S;S;S;S;Technology;N;N;Netherlands
10470860;Financial Services;FS Banking;O;FY16Q1;S;S;S;S;S;S;S;S;Digital;Y;N;Netherlands
10470878;Communications, Media & Technology;CMT C&M;C;FY16Q1;S;S;S;L;S;S;S;S;Digital;N;N;Netherlands
10470888;Products;PD Ind Equip;C;FY16Q1;S;S;S;S;M;S;S;S;OG;Y;Y;France
10470970;Resources;RS Util;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;N;N;Netherlands
10470973;Products;PD Ind Equip;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;Y;N;France
10470996;Resources;RS Util;C;FY16Q1;S;S;S;S;S;S;S;S;Digital;N;N;Netherlands
10471003;Financial Services;FS Banking;C;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;France
10471011;Financial Services;FS Banking;C;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;France
10471013;Resources;RS Util;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10471015;Financial Services;FS Banking;C;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;France
10471025;Resources;RS Util;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10471044;Communications, Media & Technology;CMT E&HT;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
10471046;Communications, Media & Technology;CMT E&HT;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;France
10471047;Communications, Media & Technology;CMT E&HT;C;FY16Q2;S;S;S;M;M;S;S;S;OG;Y;N;France
10471052;Communications, Media & Technology;CMT E&HT;C;FY16Q4;S;S;S;S;S;S;S;S;Digital;N;N;France
10471188;Resources;RS Nat Res;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;Y;N;France
10471191;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;M;S;S;S;OG;N;N;France
10471194;Products;PD Travel;O;FY16Q4;S;S;S;S;S;S;S;S;Operations;N;N;France
10471215;Products;PD Ind Equip;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;Y;N;France
10471298;Financial Services;FS Banking;O;FY16Q1;S;S;S;S;S;S;S;XL;Operations;N;N;Netherlands
10471312;Resources;RS Util;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
10471314;Products;PD Con Goods & Srvcs;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;Y;N;France
10471350;Financial Services;FS Banking;C;FY16Q2;S;S;S;L;L;S;S;S;OG;N;N;Netherlands
10471353;Products;PD Auto;C;FY16Q2;S;S;S;M;S;S;S;S;Technology;Y;N;France
10471371;Products;PD Life Sciences;C;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;N;France
10471388;Financial Services;FS Insurance;CO;FY16Q1;S;S;S;S;M;M;S;S;OG;N;Y;France
10471400;Resources;RS Util;O;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;France
10471404;Resources;RS Util;O;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;France
10471406;Resources;RS Energy;C;FY16Q1;S;S;S;S;M;S;S;S;OG;N;N;France
10471445;Resources;RS Util;O;FY16Q1;S;S;S;S;S;S;S;S;Digital;N;N;Netherlands
10471449;Products;PD Con Goods & Srvcs;O;FY16Q2;S;S;S;S;S;S;S;S;Digital;N;N;France
10471513;Products;PD Life Sciences;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;France
10471556;Communications, Media & Technology;CMT E&HT;CO;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;N;France
10471587;Products;PD Ind Equip;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
10471642;Products;PD Life Sciences;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
10471727;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;Y;Netherlands
10471794;Products;PD Transp Svc;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;Y;N;France
10471827;Financial Services;FS Banking;C;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;N;France
10471887;Products;PD Travel;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;N;N;Netherlands
10471918;Health & Public Service;H&PS Health;O;FY16Q1;S;S;S;S;S;S;S;S;Operations;Y;N;Netherlands
10471934;Resources;RS Util;C;FY16Q1;S;S;S;M;S;S;S;S;Technology;N;N;France
10471961;Health & Public Service;H&PS Defns/PubSafety;C;FY16Q2;S;S;S;M;S;S;S;S;Technology;N;N;Belgium
10471996;Communications, Media & Technology;CMT E&HT;C;FY16Q3;S;S;S;S;S;S;S;S;OG;N;;France
10472008;Financial Services;FS Capital Markets;C;FY16Q2;S;S;S;M;S;S;S;S;Technology;N;;France
10472033;Products;PD Ind Equip;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;Y;N;France
10472038;Products;PD Con Goods & Srvcs;C;FY16Q2;S;M;S;S;L;S;S;S;OG;N;N;Belgium
10472043;Financial Services;FS Insurance;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;Belgium
10472122;Financial Services;FS Insurance;CO;FY16Q1;S;S;S;L;S;M;S;M;Technology;N;Y;Belgium
10472154;Communications, Media & Technology;CMT E&HT;C;FY16Q1;M;S;S;S;S;S;S;S;Operations;Y;;Netherlands
10472185;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;Y;N;France
10472193;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;M;S;S;S;OG;N;N;France
10472290;Products;PD Con Goods & Srvcs;C;FY16Q1;S;S;S;S;S;S;S;S;Digital;N;N;Netherlands
10472311;Communications, Media & Technology;CMT C&M;C;FY16Q3;S;S;S;S;S;S;S;S;Strategy;N;N;France
10472322;Financial Services;FS Insurance;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;Y;N;Luxembourg
10472346;Products;PD Life Sciences;C;FY16Q1;M;S;S;S;S;S;S;S;Operations;Y;N;France
10472438;Communications, Media & Technology;CMT E&HT;O;FY16Q1;S;S;S;S;S;S;M;S;Operations;Y;N;Netherlands
10472445;Communications, Media & Technology;CMT E&HT;O;FY16Q2;S;S;S;S;S;S;S;S;Operations;Y;N;Netherlands
10472446;Communications, Media & Technology;CMT E&HT;O;FY16Q3;S;S;S;S;S;S;S;S;Operations;Y;N;Netherlands
10472447;Communications, Media & Technology;CMT E&HT;O;FY16Q4;S;S;S;S;S;S;S;S;Operations;Y;N;Netherlands
10472456;Health & Public Service;H&PS Defns/PubSafety;C;FY16Q1;S;M;S;S;S;S;S;S;OG;N;N;France
10472457;Financial Services;FS Banking;O;FY16Q3;S;S;S;S;S;S;S;S;Technology;Y;N;France
10472497;Financial Services;FS Banking;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;Y;N;Netherlands
10472505;Financial Services;FS Banking;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;Belgium
10472557;Communications, Media & Technology;CMT C&M;C;FY16Q1;S;S;S;S;M;S;S;S;OG;N;N;Netherlands
10472572;Resources;RS Util;C;FY16Q3;S;S;S;S;M;S;S;S;OG;Y;N;France
10472578;Resources;RS Util;C;FY16Q2;S;S;S;S;S;S;S;S;OG;Y;N;France
10472581;Resources;RS Util;C;FY16Q4;S;S;S;S;M;S;S;S;OG;Y;N;France
10472582;Resources;RS Util;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;France
10472584;Resources;RS Util;C;FY16Q4;S;S;S;S;S;S;S;S;OG;Y;Y;France
10472586;Products;PD Retail;C;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;N;France
10472613;Products;PD Life Sciences;C;FY16Q4;S;M;S;L;L;S;S;S;OG;N;Y;France
10472614;Products;PD Retail;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;France
10472939;Communications, Media & Technology;CMT E&HT;C;FY16Q2;S;S;S;S;S;S;S;S;Technology;Y;N;France
10472944;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
10472955;Products;PD Auto;C;FY16Q2;S;S;S;M;S;S;S;S;Technology;Y;N;France
10472971;Products;PD Con Goods & Srvcs;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10473042;Products;PD Life Sciences;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;N;N;Netherlands
10473044;Financial Services;FS Banking;C;FY16Q1;S;M;S;S;S;S;S;S;OG;N;N;Netherlands
10473077;Financial Services;FS Banking;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10473110;Products;PD Con Goods & Srvcs;C;FY16Q1;S;M;S;S;S;S;S;S;OG;N;N;France
10473112;Communications, Media & Technology;CMT C&M;C;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;N;Netherlands
10473117;Resources;RS Util;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10473134;Resources;RS Util;CO;FY16Q2;S;S;S;M;M;M;S;S;Technology;Y;N;Belgium
10473170;Communications, Media & Technology;CMT E&HT;C;FY16Q2;S;M;S;M;M;S;S;S;OG;Y;N;Netherlands
10473212;Resources;RS Chem;C;FY16Q1;S;S;S;M;L;S;S;S;OG;N;N;Belgium
10473272;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10473595;Resources;RS Nat Res;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;Y;N;Belgium
10473598;Resources;RS Util;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;Y;N;France
10473601;Financial Services;FS Capital Markets;C;FY16Q2;S;S;S;M;M;S;S;S;OG;Y;N;Luxembourg
10473616;Products;PD Life Sciences;CO;FY16Q4;S;S;S;L;S;XL;S;S;Technology;N;N;Netherlands
10473658;Financial Services;FS Capital Markets;O;FY16Q2;S;S;S;S;S;L;S;S;Technology;Y;Y;France
10473666;Financial Services;FS Capital Markets;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;France
10473668;Products;PD Con Goods & Srvcs;C;FY16Q1;S;M;S;S;S;S;S;S;OG;N;N;Belgium
10473698;Products;PD Con Goods & Srvcs;C;FY16Q3;S;S;S;S;S;S;S;S;OG;Y;N;France
10473699;Financial Services;FS Capital Markets;O;FY16Q3;S;S;S;S;S;M;S;S;Technology;Y;Y;France
10473745;Products;PD Life Sciences;O;FY16Q3;S;S;S;S;S;S;L;S;Operations;N;N;Belgium
10473770;Products;PD Travel;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;France
10473779;Products;PD Life Sciences;O;FY16Q2;S;S;S;S;S;S;XL;S;Operations;N;N;Belgium
10473782;Products;PD Ind Equip;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;Y;N;France
10473785;Resources;RS Util;O;FY16Q1;S;S;S;S;S;S;S;S;Digital;N;N;France
10474043;Resources;RS Nat Res;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;Luxembourg
10474052;Products;PD Ind Equip;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;N;N;France
10474155;Resources;RS Nat Res;C;FY16Q2;S;S;S;S;S;S;S;S;OG;N;N;Luxembourg
10474173;Products;PD Retail;C;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;N;France
10474183;Resources;RS Energy;C;FY16Q1;S;S;S;S;M;S;S;S;OG;Y;N;France
10474202;Products;PD Retail;C;FY16Q1;S;M;S;S;S;S;S;S;OG;Y;N;France
10474224;Resources;RS Util;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;Netherlands
10474226;Products;PD Con Goods & Srvcs;CO;FY16Q1;S;S;S;S;S;S;S;S;Digital;Y;N;Netherlands
10474254;Products;PD Retail;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;France
10474319;Resources;RS Util;CO;FY16Q2;S;M;S;S;S;S;M;S;OG;N;N;France
10474322;Products;PD Auto;C;FY16Q2;S;S;M;S;S;S;S;S;Strategy;Y;N;France
10474331;Products;PD Ind Equip;O;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;France
10474527;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;S;S;S;S;Digital;N;Y;Netherlands
10474562;Resources;RS Util;CO;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;France
10474572;Communications, Media & Technology;CMT C&M;C;FY16Q1;S;S;S;S;S;S;S;S;Digital;Y;N;Belgium
10474586;Products;PD Ind Equip;C;FY16Q3;S;S;S;S;S;S;S;S;Technology;N;N;France
10474603;Products;PD Con Goods & Srvcs;C;FY16Q1;S;S;S;S;S;S;S;S;OG;Y;N;France
10474605;Products;PD Con Goods & Srvcs;C;FY16Q1;S;M;S;S;S;S;S;S;OG;N;N;France
10474624;Products;PD Con Goods & Srvcs;CO;FY16Q1;S;S;S;S;S;S;S;S;Technology;Y;N;Netherlands
10474651;Communications, Media & Technology;CMT C&M;O;FY16Q1;S;S;S;S;S;S;S;S;Digital;N;N;Netherlands
10474692;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;S;S;S;S;Digital;N;N;Netherlands
10474702;Products;PD Transp Svc;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;N;N;Netherlands
10474769;Products;PD Ind Equip;C;FY16Q2;S;S;S;S;S;S;S;S;Strategy;N;N;France
10474778;Products;PD Ind Equip;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;N;N;France
10474792;Resources;RS Energy;C;FY16Q1;M;S;S;S;S;S;S;S;Operations;N;N;France
10474807;Financial Services;FS Banking;C;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;France
10474816;Financial Services;FS Banking;C;FY16Q1;S;S;S;S;S;S;S;S;Operations;N;N;France
10474897;Products;PD Con Goods & Srvcs;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;N;N;France
10475000;Resources;RS Chem;C;FY16Q3;S;S;M;S;S;S;S;S;Strategy;N;N;Netherlands
10475013;Communications, Media & Technology;CMT E&HT;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;N;N;Netherlands
10475024;Financial Services;FS Banking;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;Netherlands
10475038;Financial Services;FS Insurance;C;FY16Q1;S;M;S;S;S;S;S;S;OG;N;N;France
10475067;Resources;RS Util;O;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;France
10475103;Resources;RS Util;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;N;N;Netherlands
10475110;Communications, Media & Technology;CMT C&M;C;FY16Q2;S;M;S;S;S;S;S;S;OG;N;N;Netherlands
10475146;Products;PD Transp Svc;C;FY16Q1;S;S;S;S;S;S;S;S;Strategy;N;N;Netherlands
10475148;Products;PD Transp Svc;C;FY16Q1;S;S;S;S;M;S;S;S;Technology;N;N;Netherlands
10475167;Financial Services;FS Capital Markets;C;FY16Q1;S;S;M;S;S;S;S;S;Strategy;N;N;France
10475283;Resources;RS Energy;C;FY16Q1;S;S;S;S;S;S;S;S;Operations;Y;N;France
10475370;Financial Services;FS Banking;C;FY16Q1;S;S;S;S;S;S;S;S;OG;N;N;Luxembourg
10475377;Financial Services;FS Banking;C;FY16Q1;S;S;S;S;S;S;S;S;Technology;N;N;Luxembourg
